Year,Name,NestName,ID,MeasurementDate,MeasurementDateJulYear,FieldAge,CalcAge,CalcAgeInteger,HatchDateJulYear,Sex,BNT,TEC,BW,BD,Head,UB,UBS,TBS,Skull,Tarsus,WingChord,Primary7,TailLength,Weight,Condition
2005,AR,VAIR05,AR VAIR05,5/30/2005,2005150,28,27.1,27,2005123,F,22.3,37,13.4,13,76.2,14.7,191.1,244.2,39.2,59.2,185,131,70,377,0.12
2005,BQ,VAIR05,BQ VAIR05,5/30/2005,2005150,28,27.4,27,2005123,M,25.7,37.7,13.6,14.1,81.5,12,169.2,261.0725,43.8,61,194,133,76,453,0.13
2005,CP,VAIR05,CP VAIR05,5/30/2005,2005150,28,26.4,26,2005124,M,24.9,36.4,13.3,13.7,78.5,11.5,157.55,245.7,42.1,59,195,117,63,410,0.13
2005,DO,VAIR05,DO VAIR05,5/30/2005,2005150,28,27.1,27,2005123,F,22.9,34.3,13.7,12.5,76.6,11.4,142.5,224.665,42.3,59.9,183,127,73,358,0.12
2005,ZT,VAIR05,ZT VAIR05,5/30/2005,2005150,28,26.1,26,2005124,F,22.6,35.5,13.3,12.2,76.1,12.9,157.38,226.3125,40.6,59.4,169,110,61,360,0.12
2005,KK,WILG05,KK WILG05,5/19/2005,2005139,27,26,26,2005113,F,22.5,36.9,13.5,12.7,77.1,14.4,182.88,241.695,40.2,59.3,168,112,56,370,0.12
2005,LJ,WILG05,LJ WILG05,5/19/2005,2005139,27,26.4,26,2005113,F,22.9,36.5,12.8,12.3,77.4,13.6,167.28,229.0375,40.9,61.4,173,115,66,405,0.12
2005,MI,WILG05,MI WILG05,5/19/2005,2005139,27,25.7,26,2005113,F,22.3,33.6,12.6,12.7,74.6,11.3,143.51,212.52,41,59.8,166,105,52,372,0.12
2005,NH,WILG05,NH WILG05,5/19/2005,2005139,27,26.4,26,2005113,F,23.3,35.4,12.8,12.7,76.7,12.1,153.67,225.675,41.3,59.5,174,112,67,397,0.12
2005,OG,WILG05,OG WILG05,5/19/2005,2005139,27,26.7,27,2005112,M,24.7,39,12.7,13.8,82.1,14.3,197.34,258.375,43.1,63.6,183,121,68,445,0.12
2005,AS,WWCK05,AS WWCK05,5/23/2005,2005143,29,26.5,27,2005116,M,23.3,36.7,12.6,13.9,77.8,13.4,186.26,243.1375,41.1,58.3,171,118,66,440,0.13
2005,WX,WWCK05,WX WWCK05,5/23/2005,2005143,29,27.7,28,2005115,M,25,39.6,12.4,14.1,83.7,14.6,205.86,262.35,44.1,64.1,199,141,74,431,0.12
2005,XW,WWCK05,XW WWCK05,5/23/2005,2005143,29,27.5,28,2005115,M,24.2,37.1,13,14,81.6,12.9,180.6,250.425,44.5,60,189,131,79,424,0.13
2005,YV,WWCK05,YV WWCK05,5/23/2005,2005143,29,27.4,27,2005116,,25.3,39.4,13.5,14.6,83.2,14.1,205.86,276.785,43.8,62.5,192,135,74,441,0.12
2005,ZU,WWCK05,ZU WWCK05,5/23/2005,2005143,29,27.3,27,2005116,F,23.5,35.1,11.7,13.1,77.5,11.6,151.96,217.62,42.4,56.6,188,130,75,405,0.13
2006,PY,ARRO06,PY ARRO06,5/23/2006,2006143,27,26.2,26,2006117,F,21.4,32.1,13.2,12.8,73.3,10.7,136.96,208.65,41.2,54.5,158,116,56,318,0.13
2006,QX,ARRO06,QX ARRO06,5/23/2006,2006143,27,26.4,26,2006117,F,21.6,33,12.6,12,73.1,11.4,136.8,202.95,40.1,54.3,169,115,65,327,0.13
2006,RW,ARRO06,RW ARRO06,5/23/2006,2006143,26,24.8,25,2006118,M,19.3,30.6,12.5,11.3,70.6,11.3,127.69,182.07,40,53.6,141,86,37,283,0.12
2006,SV,ARRO06,SV ARRO06,5/23/2006,2006143,26,25.4,25,2006118,F,20.6,31,12.3,11.6,72.8,10.4,120.64,185.225,41.8,55.8,154,101,45,317,0.12
2006,TU,ARRO06,TU ARRO06,5/23/2006,2006143,27,26.3,26,2006117,M,21.8,33.8,13.6,12.1,75.6,12,145.2,217.165,41.8,59.1,172,116,62,360,0.12
2006,KF,BIRN06,KF BIRN06,5/16/2006,2006136,27,26.5,27,2006109,F,22.9,35.2,13,12.8,76.2,12.3,157.44,227.04,41,60.6,175,119,65,423,0.12
2006,LE,BIRN06,LE BIRN06,5/16/2006,2006136,28,27.5,28,2006108,F,23.4,35.6,12.4,13.2,76.4,12.2,161.04,227.84,40.8,55.4,184,139,73,395,0.13
2006,MD,BIRN06,MD BIRN06,5/16/2006,2006136,28,27.2,27,2006109,F,23.1,35.2,12.9,13.1,77.1,12.1,158.51,228.8,41.9,53.9,182,131,72,367,0.13
2006,doa,CARD06,doa CARD06,5/16/2006,2006136,29,27.7,28,2006108,F,25.5,38.2,12.7,13.1,80.7,12.7,166.37,246.39,42.5,60.9,195,133,82,375,0.12
2006,OB,CARD06,OB CARD06,5/16/2006,2006136,29,27.4,27,2006109,F,24.3,38.1,13.3,13.6,79.8,13.8,187.68,256.2225,41.7,61.1,185,126,80,350,0.12
2006,PA,CARD06,PA CARD06,5/16/2006,2006136,28,26.8,27,2006109,F,24,36.5,13.2,13.1,78.2,12.5,163.75,239.9875,41.7,60.9,177,118,72,370,0.12
2006,AN,CCLI06,AN CCLI06,5/22/2006,2006142,27,26.5,27,2006115,F,21.4,35.4,12.2,13.4,75.7,14,187.6,226.56,40.3,56.1,171,116,67,354,0.13
2006,BM,CCLI06,BM CCLI06,5/22/2006,2006142,26,25.7,26,2006116,M,20.4,33.2,12.6,13.4,72.8,12.8,171.52,215.8,39.6,55.2,158,104,52,357,0.13
2006,TX,CLAR06,TX CLAR06,5/12/2006,2006132,26,26.3,26,2006106,M,23.6,35.5,13.05,13.4,75.7,11.9,159.46,234.74375,40.2,62.9,174,110,65,480,0.12
2006,UW,CLAR06,UW CLAR06,5/12/2006,2006132,25,25.8,26,2006106,F,21.7,32.4,11.8,13,74.3,10.7,139.1,200.88,41.9,61.6,163,105,55,410,0.12
2006,VV,CLAR06,VV CLAR06,5/12/2006,2006132,26,26.1,26,2006106,F,22.4,34.5,12.4,13.6,75.2,12.1,164.56,224.25,40.7,61.8,168,105,64,397,0.12
2006,QW,CUGO06,QW CUGO06,6/6/2006,2006157,25,24.7,25,2006132,M,20.9,33,13.9,12.5,71.8,12.1,151.25,217.8,38.8,58.3,138,77,38,373,0.12
2006,FJ,DBAR06,FJ DBAR06,5/19/2006,2006139,27,27,27,2006112,M,24.1,37.7,12.7,13.4,80.5,13.6,182.24,245.9925,42.8,62.9,183,123,75,460,0.12
2006,JF,DBAR06,JF DBAR06,5/19/2006,2006139,27,26.3,26,2006113,F,22.3,35.5,12.6,12.3,75.7,13.2,162.36,220.9875,40.2,57,168,107,68,382,0.13
2006,LD,DBAR06,LD DBAR06,5/19/2006,2006139,26,25.7,26,2006113,M,22.2,33.8,13.6,13.6,75.9,11.6,157.76,229.84,42.1,58.2,166,104,52,404,0.13
2006,NB,DBAR06,NB DBAR06,5/19/2006,2006139,27,26.8,27,2006112,F,22.6,36,14.7,13.5,76.9,13.4,180.9,253.8,40.9,58.5,170,118,74,380,0.12
2006,MA,DOG206,MA DOG206,6/5/2006,2006156,29,28.3,28,2006128,F,25,31.8,13.4,13.7,79.7,6.8,93.16,215.445,47.9,59.1,199,140,90,377,0.12
2006,NZ,DOG206,NZ DOG206,6/5/2006,2006156,29,27.7,28,2006128,,23.2,34.7,12.3,12.7,77.1,11.5,146.05,216.875,42.4,59.8,195,131,83,373,0.12
2006,OY,DOG206,OY DOG206,6/5/2006,2006156,29,26.6,27,2006129,,22.8,34.2,13.6,13.1,74.5,11.4,149.34,228.285,40.3,57.8,177,118,67,397,0.13
2006,CQ,ECRI06,CQ ECRI06,5/7/2006,2006127,23,24.9,25,2006102,F,21.1,31.7,12.8,13.1,73.6,10.6,138.86,205.2575,41.9,57.3,138,85,40,343,0.12
2006,DP,ECRI06,DP ECRI06,5/7/2006,2006127,23,25,25,2006102,M,21.4,35.3,13.8,13.3,75.6,13.9,184.87,239.1575,40.3,57.1,144,85,43,396,0.13
2006,BO,FOWA06,BO FOWA06,5/15/2006,2006135,25,25.7,26,2006109,M,22.8,35.7,12.5,12.8,77.4,12.9,165.12,225.8025,41.7,61,160,100,58,454,0.13
2006,AQ,HAPA06,AQ HAPA06,5/8/2006,2006128,24,25,25,2006103,F,20.8,33.9,12.6,12.4,73.8,13.1,162.44,211.875,39.9,59.4,150,89,42,385,0.12
2006,BP,HAPA06,BP HAPA06,5/8/2006,2006128,24,25,25,2006103,M,20.8,33.8,13.4,13.6,74.6,13,176.8,228.15,40.8,56.6,146,89,39,442,0.13
2006,CO,HAPA06,CO HAPA06,5/8/2006,2006128,24,25.3,25,2006103,F,21.2,34.4,11.8,13.1,73.7,13.2,172.92,214.14,39.3,59,151,94,47,387,0.12
2006,GK,HAPA06,GK HAPA06,5/8/2006,2006128,24,25.4,25,2006103,M,21.8,36,13.4,13.6,75.1,14.2,193.12,243,39.1,61.5,155,98,48,425,0.12
2006,IE,HAW206,IE HAW206,5/31/2006,2006151,28,26.5,27,2006124,M,23.4,36.6,13.5,13.6,78.3,13.2,179.52,247.965,41.7,61.1,180,121,63,350,0.12
2006,JD,HAW206,JD HAW206,5/31/2006,2006151,28,26.3,26,2006125,F,22.4,34.5,12.8,12.9,74.4,12.1,156.09,221.6625,39.9,56.2,169,113,65,317,0.12
2006,KC,HAW206,KC HAW206,5/31/2006,2006151,28,26.7,27,2006124,M,23.1,35.3,13.3,13.4,78.9,12.2,163.48,235.6275,43.6,62,185,124,66,390,0.12
2006,LB,HAW206,LB HAW206,5/31/2006,2006151,28,27.6,28,2006123,F,23.6,35.6,14.5,13.7,77.7,12,164.4,250.98,42.1,60.9,195,134,80,389,0.12
2006,doa,JUDD06,doa JUDD06,6/12/2006,2006163,25,26.2,26,2006137,F,21.4,35.4,13.8,13,73.6,14,182,237.18,38.2,54.6,164,118,54,315,0.12
2006,HJ,LOCO06,HJ LOCO06,5/10/2006,2006130,25,25.2,25,2006105,F,20.2,31.7,12.9,11.8,71.5,11.5,135.7,195.7475,39.8,56.2,144,92,47,327,0.12
2006,II,LOCO06,II LOCO06,5/10/2006,2006130,27,26.8,27,2006103,F,23,37.5,12.2,12.2,77.6,14.5,176.9,228.75,40.1,60.7,177,119,71,432,0.12
2006,JH,LOCO06,JH LOCO06,5/10/2006,2006130,27,26.7,27,2006103,M,23,38,13.5,13.3,79.5,15,199.5,254.6,41.5,63,178,121,68,425,0.12
2006,KG,LOCO06,KG LOCO06,5/10/2006,2006130,27,27.1,27,2006103,F,23,35.8,12.6,12.5,77.4,12.8,160,224.645,41.6,58.4,179,125,75,380,0.12
2006,LF,LOCO06,LF LOCO06,5/10/2006,2006130,27,26.6,27,2006103,F,22.1,33.8,13,13.1,75.7,11.7,153.27,220.545,41.9,59.6,169,115,71,316,0.11
2006,ME,LOCO06,ME LOCO06,5/10/2006,2006130,27,26.1,26,2006104,F,22.5,34.8,12.2,11.8,73.7,12.3,145.14,208.8,38.9,56.9,162,108,63,335,0.12
2006,XQ,LRI206,XQ LRI206,5/25/2006,2006145,28,27.4,27,2006118,M,22.7,35.8,12.1,13,79.3,13.1,170.3,224.645,43.5,61,195,134,73,402,0.12
2006,DM,MAWA06,DM MAWA06,5/15/2006,2006135,27,26.6,27,2006108,M,24.5,37.5,14.6,13.6,81.1,13,176.8,264.375,43.6,64.5,184,121,66,403,0.11
2006,EL,MAWA06,EL MAWA06,5/15/2006,2006135,27,26.9,27,2006108,M,23.5,36.5,13.8,13.6,78.2,13,176.8,250.025,41.7,63.8,182,123,70,407,0.12
2006,FK,MAWA06,FK MAWA06,5/15/2006,2006135,27,26.8,27,2006108,F,24.2,35.7,12.6,12.1,79,11.5,139.15,220.4475,43.3,62.7,177,120,72,387,0.12
2006,HI,MMUR06,HI MMUR06,5/16/2006,2006136,28,27.4,27,2006109,F,23.7,36.6,13,13.5,78.6,12.9,174.15,242.475,42,61.5,184,129,79,400,0.12
2006,IH,MMUR06,IH MMUR06,5/16/2006,2006136,27,25.4,25,2006111,F,21.7,33.2,12.8,12,74.5,11.5,138,205.84,41.3,57.2,159,101,46,310,0.12
2006,UX,MNDY06,UX MNDY06,5/7/2006,2006127,24,25.5,26,2006101,F,21.7,33.8,13.9,12.5,72.9,12.1,151.25,223.08,39.1,58.4,155,89.8,58,385,0.12
2006,XU,MNDY06,XU MNDY06,5/7/2006,2006127,23,24.9,25,2006102,F,20.8,34.1,12.2,12.2,71.9,13.3,162.26,208.01,37.8,58.2,135,80,46,375,0.12
2006,ZS,MNDY06,ZS MNDY06,5/7/2006,2006127,24,25.6,26,2006101,M,22.6,36.4,13.1,12.6,77,13.8,173.88,233.87,40.6,60.3,158,98,55,412,0.12
2006,EI,NBU206,EI NBU206,5/30/2006,2006150,28,27.1,27,2006123,M,23.6,35.8,13.3,13.4,80.5,12.2,163.48,238.965,44.7,60,185,128,71,412,0.12
2006,FH,NBU206,FH NBU206,5/30/2006,2006150,28,26.5,27,2006123,M,24.2,35.8,13,12.8,78.9,11.6,148.48,230.91,43.1,60.4,177,117,65,374,0.12
2006,GG,NBU206,GG NBU206,5/30/2006,2006150,28,27.3,27,2006123,F,22.8,35.2,12.7,13.6,76.4,12.4,168.64,231.44,41.2,58.8,187,129,77,345,0.12
2006,HF,NBU206,HF NBU206,5/30/2006,2006150,27,25.5,26,2006124,F,20.7,31.8,11.6,11.8,71.5,11.1,130.98,186.03,39.7,55.1,156,102,47,293,0.12
2006,VU,NEEL06,VU NEEL06,5/17/2006,2006137,25,25,25,2006112,F,20.4,30.4,12.1,12.2,72.4,10,122,184.68,42,57.2,140,83,45,310,0.12
2006,WT,NEEL06,WT NEEL06,5/17/2006,2006137,26,26.1,26,2006111,M,22.2,35.6,13.7,13.3,74.4,13.4,178.22,240.3,38.8,57.9,167,110,59,415,0.13
2006,XR,NMUR06,XR NMUR06,5/20/2006,2006140,27,26.2,26,2006114,M,21.7,34.6,13.2,13.1,75.9,12.9,168.99,227.495,41.3,55.6,170,112,60,379,0.13
2006,YQ,NMUR06,YQ NMUR06,5/20/2006,2006140,27,26.6,27,2006113,M,22.6,35.5,14.1,12.9,76,12.9,166.41,239.625,40.5,57.8,176,118,67,357,0.12
2006,JE,ORHA06,JE ORHA06,5/23/2006,2006143,29,27.6,28,2006115,M,24.9,37.9,14.6,14.4,82.8,13,187.2,274.775,44.9,63.5,192,133,81,478,0.12
2006,MB,ORHA06,MB ORHA06,5/23/2006,2006143,29,27.9,28,2006115,M,25.2,39,14,14.9,83.7,13.8,205.62,281.775,44.7,63.6,197,137,84,477,0.12
2006,NA,ORHA06,NA ORHA06,5/23/2006,2006143,28,27,27,2006116,F,23.1,34.4,14.1,13.6,78.7,11.3,153.68,238.22,44.3,60.7,185,124,72,425,0.12
2006,OZ,ORHA06,OZ ORHA06,5/23/2006,2006143,28,27.1,27,2006116,M,24.8,39.4,14.2,14.1,82.2,14.6,205.86,278.755,42.8,61.5,188,128,71,435,0.12
2006,RY,PIHI06,RY PIHI06,5/17/2006,2006137,28,26.8,27,2006110,F,21.8,33.9,12.4,11.5,76.9,12.1,139.15,202.5525,43,57.9,177,122,70,352,0.12
2006,SX,PIHI06,SX PIHI06,5/17/2006,2006137,28,27.1,27,2006110,F,21.2,32.9,12,13.1,74.2,11.7,153.27,206.4475,41.3,56.4,184,134,65,380,0.13
2006,TW,PIHI06,TW PIHI06,5/17/2006,2006137,28,27.4,27,2006110,F,23,34.3,12.3,12.9,77.6,11.3,145.77,216.09,43.3,58.2,189,132,77,401,0.13
2006,UV,PIHI06,UV PIHI06,5/17/2006,2006137,27,26.3,26,2006111,F,20.6,32,13.2,12.7,72.9,11.4,144.78,207.2,40.9,56.5,178,118,60,345,0.12
2006,UU,ROWA06,UU ROWA06,5/20/2006,2006140,27,26.7,27,2006113,F,23,35.9,11.5,13,75.4,12.9,167.7,219.8875,39.5,59.8,174,117,72,379,0.12
2006,VT,ROWA06,VT ROWA06,5/20/2006,2006140,27,26.6,27,2006113,F,22.5,35.4,13.3,13.8,76.5,12.9,178.02,239.835,41.1,61.8,177,118,68,415,0.12
2006,WS,ROWA06,WS ROWA06,5/20/2006,2006140,27,26.3,26,2006114,M,23.2,36.7,13.5,13.9,79.2,13.5,187.65,251.395,42.5,64,173,111,66,450,0.12
2006,CM,SEPG06,CM SEPG06,5/18/2006,2006138,29,27.9,28,2006110,F,23.7,36.1,12.3,11.8,78.7,12.4,146.32,217.5025,42.6,60.2,195,138,83,365,0.12
2006,ZQ,SEPG06,ZQ SEPG06,5/18/2006,2006138,29,27.8,28,2006110,M,24.2,38.3,12.3,12.4,80.2,14.1,174.84,236.5025,41.9,60.8,194,134,84,405,0.12
2006,DJ,SLIM06,DJ SLIM06,5/26/2006,2006146,26,25.8,26,2006120,F,21.7,32.6,13.8,12,74,10.9,130.8,210.27,41.4,58.4,158,101,58,420,0.13
2006,CJ,SLO206,CJ SLO206,6/17/2006,2006168,27,26.3,26,2006142,F,21.3,32.4,10.7,12.4,72.6,11.1,137.64,187.11,40.2,57.6,173,114,63,342,0.12
2006,BL,SPRU06,BL SPRU06,5/25/2006,2006145,30,27.9,28,2006117,F,22.3,33.9,12.4,12.6,75.4,11.6,146.16,211.875,41.5,54.3,193,135,85,362,0.13
2006,CK,SPRU06,CK SPRU06,5/25/2006,2006145,30,27.5,28,2006117,M,22.9,37.4,11.5,12.7,79.3,14.5,184.15,226.27,41.9,56.4,190,133,77,385,0.13
2006,ND,STAD06,ND STAD06,5/10/2006,2006130,26,26.5,27,2006103,M,23.9,37.7,13.7,13.6,77.2,13.8,187.68,257.3025,39.5,63,174,116,67,435,0.12
2006,OC,STAD06,OC STAD06,5/10/2006,2006130,26,26,26,2006104,M,23.2,35.2,13.4,13.3,76.1,12,159.6,234.96,40.9,59.7,167,110,58,412,0.12
2006,PB,STAD06,PB STAD06,5/10/2006,2006130,26,26.1,26,2006104,M,21.1,32.8,12.4,12.6,72.7,11.7,147.42,205,39.9,59,169,111,59,390,0.12
2006,SY,STAD06,SY STAD06,5/10/2006,2006130,25,24.8,25,2006105,F,19.6,30.2,12.5,12.6,70.5,10.6,133.56,189.505,40.3,55.4,139,80,40,355,0.13
2006,PZ,WILG06,PZ WILG06,5/19/2006,2006139,26,26.4,26,2006113,F,22.8,35.2,12.7,13.1,76.4,12.4,162.44,227.04,41.2,57.7,172,111,68,393,0.13
2006,QY,WILG06,QY WILG06,5/19/2006,2006139,26,26,26,2006113,M,22.5,35.6,13.8,13.4,77.8,13.1,175.54,242.08,42.2,64.9,173,108,58,437,0.12
2006,RX,WILG06,RX WILG06,5/19/2006,2006139,26,25.7,26,2006113,F,21.8,35.6,12,12.9,74.6,13.8,178.02,221.61,39,60,161,103,55,402,0.12
2006,SW,WILG06,SW WILG06,5/19/2006,2006139,26,26.1,26,2006113,F,24.1,36.1,12.5,13.4,78.6,12,160.8,233.7475,42.5,61.4,173,112,58,410,0.12
2006,TV,WILG06,TV WILG06,5/19/2006,2006139,25,24.7,25,2006114,F,19.9,31.1,12.2,12.1,71.8,11.2,135.52,188.9325,40.7,58.9,142,80,35,360,0.12
2006,UT,WKAY06,UT WKAY06,5/25/2006,2006145,26,26.4,26,2006119,M,21.3,34.7,13.3,12.3,75.9,13.4,164.82,222.08,41.2,54.5,173,119,60,345,0.13
2006,VS,WKAY06,VS WKAY06,5/25/2006,2006145,26,25.9,26,2006119,M,22.3,34.5,13.2,12.5,76.9,12.2,152.5,221.6625,42.4,54.1,161,108,55,340,0.13
2006,WR,WKAY06,WR WKAY06,5/25/2006,2006145,25,25.6,26,2006119,F,20.6,32.2,12.2,12.7,72.5,11.6,147.32,200.445,40.3,52.8,156,104,50,308,0.13
2006,GH,WWCK06,GH WWCK06,5/23/2006,2006143,29,27.5,28,2006115,M,22.4,36.1,13.5,13.4,80.2,13.7,183.58,242.7725,44.1,63.4,193,130,80,485,0.12
2006,HG,WWCK06,HG WWCK06,5/23/2006,2006143,29,27.6,28,2006115,F,22.3,35,13.2,13.5,78.4,12.7,171.45,233.625,43.4,60.8,191,133,81,424,0.12
2006,IF,WWCK06,IF WWCK06,5/23/2006,2006143,28,26.7,27,2006116,M,22.8,36.7,13.9,13.9,80.3,13.9,193.21,255.065,43.6,62.8,181,120,68,475,0.12
2007,MV,BIRC07,MV BIRC07,5/16/2007,2007136,28,27.2,27,2007109,F,24.1,35,11.2,12,76.2,10.9,130.8,203,41.2,56.2,180,123,78,376,0.13
2007,NU,BIRC07,NU BIRC07,5/16/2007,2007136,28,26.5,27,2007109,F,22.9,35,11.5,11.7,75,12.1,141.57,203,40,56.5,175,118,64,377,0.13
2007,OT,BIRC07,OT BIRC07,5/16/2007,2007136,27,25.7,26,2007110,F,21,31.8,18.4,12.2,71.4,10.8,131.76,243.27,39.6,56.3,159,103,53,330,0.12
2007,PS,BIRC07,PS BIRC07,5/16/2007,2007136,28,27,27,2007109,F,22.8,35.3,11.8,12.5,76.3,12.5,156.25,214.4475,41,57.6,175,125,73,395,0.13
2007,AF,BROT07,AF BROT07,5/21/2007,2007141,29,27.8,28,2007113,M,23.4,36.2,11.3,14,80.9,12.8,179.2,228.965,44.7,61.7,200,136,83,419,0.12
2007,BE,BROT07,BE BROT07,5/21/2007,2007141,27,25,25,2007116,M,21.4,33.2,12.1,12.1,74.6,11.8,142.78,200.86,41.4,57.8,161,92,37,385,0.13
2007,doa1,BROT07,doa1 BROT07,5/17/2007,2007137,25,25.5,26,2007111,M,23,36.4,11.3,12.2,78.2,13.4,163.48,213.85,41.8,59.4,162,102,49,420,0.13
2007,ZH,BROT07,ZH BROT07,5/21/2007,2007141,29,27.1,27,2007114,M,23.2,34.7,11.5,13.4,77.6,11.5,154.1,216.0075,42.9,62.4,191,131,70,410,0.12
2007,FC,CCLI07,FC CCLI07,5/15/2007,2007135,25,25.6,26,2007109,F,19.9,31.4,11.9,12,71.8,11.5,138,187.615,40.4,58.4,156,96,57,387,0.12
2007,QS,CLAR07,QS CLAR07,5/14/2007,2007134,28,26.9,27,2007107,F,23.4,34.4,10.5,12.2,77,11,134.2,195.22,42.6,59.2,168,123,72,405,0.12
2007,RR,CLAR07,RR CLAR07,5/14/2007,2007134,28,26.8,27,2007107,M,24.5,37.7,12.7,13.2,81.4,13.2,174.24,244.1075,43.7,63.5,183,119,73,425,0.12
2007,SQ,CLAR07,SQ CLAR07,5/14/2007,2007134,28,27,27,2007107,M,24.5,36.8,12.1,12.9,80.2,12.3,158.67,230,43.4,60.7,187,125,73,440,0.13
2007,QQ,CRIS07,QQ CRIS07,5/19/2007,2007139,25,25.9,26,2007113,,20.9,34.8,11.2,13.2,71.2,13.9,183.48,212.28,36.4,50.8,162,106,59,365,0.14
2007,RP,CRIS07,RP CRIS07,5/19/2007,2007139,25,25.9,26,2007113,M,21.8,35.1,12.7,12.6,73.9,13.3,167.58,222.0075,38.8,56.9,168,111,54,422,0.13
2007,SO,CRIS07,SO CRIS07,5/19/2007,2007139,25,25.4,25,2007114,F,20.6,34.8,11.5,12.3,69.7,14.2,174.66,207.06,34.9,55.1,151,97,49,350,0.13
2007,TN,CRIS07,TN CRIS07,5/19/2007,2007139,25,25.9,26,2007113,M,21.9,35.3,11.7,12.6,74,13.4,168.84,214.4475,38.7,56.6,163,110,54,392,0.13
2007,NT,DBAR07,NT DBAR07,5/19/2007,2007139,28,27.6,28,2007111,M,23.9,37.3,11.8,13.2,79.8,13.4,176.88,233.125,42.5,61.2,191,129,84,450,0.13
2007,OS,DBAR07,OS DBAR07,5/19/2007,2007139,28,27.3,27,2007112,F,23.9,35.8,12,13.1,79,11.9,155.89,224.645,43.2,57.2,188,129,75,411,0.13
2007,PR,DBAR07,PR DBAR07,5/19/2007,2007139,27,25.6,26,2007113,F,21.3,33.4,13.3,12.3,72.6,12.1,148.83,213.76,39.2,58.1,162,103,51,365,0.12
2007,AI,FOWA07,AI FOWA07,5/13/2007,2007133,25,25,25,2007108,F,21.3,34.4,12.9,11.9,74.6,13.1,155.89,213.28,40.2,57.5,146,88,42,343,0.12
2007,CG,FOWA07,CG FOWA07,5/13/2007,2007133,25,25.8,26,2007107,M,22.7,36.3,12.4,12.9,79.7,13.6,175.44,229.5975,43.4,61.4,155,105,54,440,0.12
2007,DF,FOWA07,DF FOWA07,5/13/2007,2007133,25,25.5,26,2007107,M,22.8,37.5,13.7,12.2,75.4,14.7,179.34,242.8125,37.9,58.1,159,97,51,425,0.13
2007,EE,FOWA07,EE FOWA07,5/13/2007,2007133,25,25.9,26,2007107,F,21.8,35.1,11.5,11.9,74.5,13.3,158.27,205.335,39.4,58.1,163,100,62,363,0.12
2007,FD,HAPA07,FD HAPA07,5/13/2007,2007133,24,25.6,26,2007107,F,19.7,33.6,9.9,12.1,74.5,13.9,168.19,184.8,40.9,58.8,155,98,55,395,0.12
2007,JZ,HAPA07,JZ HAPA07,5/13/2007,2007133,24,25.1,25,2007108,F,20.5,32.8,11.8,12.6,72.2,12.3,154.98,200.08,39.4,57.7,148,93,43,390,0.13
2007,QR,KAYS07,QR KAYS07,5/17/2007,2007137,27,26.2,26,2007111,M,22.8,33.5,14.2,12.7,79.7,10.7,135.89,225.2875,46.2,61,174,113,61,397,0.12
2007,RQ,KAYS07,RQ KAYS07,5/17/2007,2007137,27,26.4,26,2007111,,24.5,39.1,12,13.3,78.1,14.6,194.18,247.3075,39,61,178,115,65,410,0.12
2007,SP,KAYS07,SP KAYS07,5/17/2007,2007137,27,26.7,27,2007110,F,22.3,35.9,13,13.3,74,13.6,180.88,236.0425,38.1,58.7,181,119,70,385,0.12
2007,TO,KAYS07,TO KAYS07,5/17/2007,2007137,27,26.3,26,2007111,F,22.9,35.9,13.4,12.3,77.6,13,159.9,230.6575,41.7,60,171,118,59,365,0.12
2007,AJ,LOCO07,AJ LOCO07,5/6/2007,2007126,24,25.4,25,2007101,M,22.8,35.2,12.5,12.8,76.3,12.4,158.72,222.64,41.1,60.4,155,98,49,425,0.12
2007,BI,LOCO07,BI LOCO07,5/6/2007,2007126,24,25.2,25,2007101,F,21.7,33.6,13,12.7,75.1,11.9,151.13,215.88,41.5,59.2,148,91,48,385,0.12
2007,CH,LOCO07,CH LOCO07,5/6/2007,2007126,24,25.2,25,2007101,M,21.6,33.8,13.1,12.8,74.7,12.2,156.16,218.855,40.9,59.1,152,91,46,395,0.12
2007,EF,LOCO07,EF LOCO07,5/6/2007,2007126,23,24.6,25,2007101,M,19.2,31.7,12.9,11.8,71.3,12.5,147.5,195.7475,39.6,58,132,77,37,355,0.12
2007,JY,LRIS07,JY LRIS07,5/16/2007,2007136,25,25.8,26,2007110,F,22.5,34,12.6,12.8,76.9,11.5,147.2,215.9,42.9,59.8,172,104,55,375,0.12
2007,LX,LRIS07,LX LRIS07,5/16/2007,2007136,25,25.2,25,2007111,M,21.8,33.4,12,12.2,74.8,11.6,141.52,202.07,41.4,60.2,152,95,45,363,0.12
2007,XM,MICE07,XM MICE07,5/13/2007,2007133,23,25,25,2007108,M,21.9,34.2,13.4,12,74.4,12.3,147.6,217.17,40.2,58.1,145,86,42,393,0.13
2007,ZK,MICE07,ZK MICE07,5/13/2007,2007133,23,24.8,25,2007108,M,22.5,35.5,13.8,13.2,74.6,13,171.6,239.625,39.1,60.3,138,83,38,382,0.12
2007,AH,MNDY07,AH MNDY07,5/15/2007,2007135,28,27,27,2007108,F,22.6,34.9,11.7,12.1,77.7,12.3,148.83,207.655,42.8,56.2,177,123,75,390,0.13
2007,BG,MNDY07,BG MNDY07,5/15/2007,2007135,28,25.8,26,2007109,F,20.7,34,13.2,12.6,73.1,13.3,167.58,219.3,39.1,57.5,157,104,55,360,0.12
